"Incident ID","Incident Date",State,"City Or County",Address,"# Victims Injured","# Victims Killed","# Subjects-Suspects Injured","# Subjects-Suspects Killed","# Subjects-Suspects Arrested",Operations
1088778,"April 9, 2018",California,Vallejo,"201 Maine St",4,0,0,0,0,N/A
1087153,"April 8, 2018","North Carolina",Hickory,"247 1st Ave NW",3,1,0,0,3,N/A
1087021,"April 8, 2018",Florida,Miami,"1300 block of NW 63rd Terrace",2,2,0,0,0,N/A
1086773,"April 6, 2018",Florida,Jacksonville,"6100 block of Transylvania Ave",4,0,0,0,0,N/A
1086966,"April 6, 2018",Virginia,"Virginia Beach","5800 block of Pickering St",3,1,0,0,0,N/A
1084847,"April 4, 2018",Louisiana,"New Orleans","3300 Garden Oaks Drive",2,2,0,0,0,N/A
1083552,"April 2, 2018",Texas,Houston,"8500 block of Redcliff Rd",3,1,0,0,0,N/A
1082835,"April 1, 2018",Michigan,Saginaw,"600 block of Yale St",5,0,0,0,0,N/A
1083011,"April 1, 2018",Alabama,Mobile,"3556 Halls Mill Rd",4,1,0,0,3,N/A
1082273,"March 31, 2018","New Jersey","Asbury Park","Atlantic Ave and Monmouth Ave",5,0,0,0,0,N/A
1080234,"March 29, 2018",Texas,Plano,"7401 Alma Dr",3,1,0,0,1,N/A
1080442,"March 29, 2018","New Jersey",Camden,"Kaighn Ave and Haddon Ave",4,0,0,0,0,N/A
1077180,"March 24, 2018",Utah,"Salt Lake City (West Valley City)","3180 South 5600 West",4,0,0,0,0,N/A
1074886,"March 21, 2018",California,"San Francisco","949 Geneva Ave",5,0,0,1,0,N/A
1071427,"March 17, 2018",Kentucky,Louisville,"2928 W Kentucky St",7,0,0,0,1,N/A
1071381,"March 17, 2018",Illinois,Harvey,"16700 S Halsted St",4,0,0,0,0,N/A
1078612,"March 13, 2018",Florida,Macclenny,"South Blvd",4,0,0,0,1,N/A
1068615,"March 12, 2018",California,Modesto,"2000 block of Robertson Rd",4,0,0,0,0,N/A
1067061,"March 11, 2018",Indiana,"South Bend","800 block of E Dayton St",6,0,0,0,2,N/A
1067264,"March 11, 2018",Illinois,Champaign,"700 block of N Hickory St",3,1,0,0,0,N/A
1067296,"March 11, 2018",Michigan,Saginaw,"Cumberland Ave and Hess St",4,1,0,0,0,N/A
1066594,"March 9, 2018","North Carolina",Wadesboro,"1300 E Caswell St",1,3,0,0,1,N/A
1064514,"March 7, 2018",Alabama,Hurtsboro,"531 Main Street",2,2,0,0,1,N/A
1062466,"March 4, 2018",Illinois,Rockford,"426 Howard Ave",4,1,0,0,1,N/A
1061748,"March 3, 2018","New York",Brooklyn,"Kings Highway and Utica Avenue",3,1,0,0,0,N/A
1062123,"March 3, 2018",Florida,Miami,"1300 Block of NW 62nd Ln",4,0,0,0,0,N/A
1059559,"February 27, 2018",Connecticut,Bridgeport,"1306 Stratford Ave",4,0,0,0,0,N/A
1057518,"February 26, 2018",Michigan,Detroit,"22700 Fenkell Ave",0,4,0,1,0,N/A
1056240,"February 23, 2018",Florida,"Palm Beach Gardens (Riviera Beach)","W 23rd St",3,1,0,0,0,N/A
1052372,"February 18, 2018",Texas,"San Antonio","2893 Cinema Ridge",5,0,0,0,0,N/A
1052035,"February 17, 2018",Kansas,"Kansas City","1615 Minnesota",7,1,0,0,0,N/A
1051407,"February 17, 2018",Tennessee,Memphis,"3188 N Watkins Ave",5,0,0,0,0,N/A
1051291,"February 16, 2018",Oklahoma,"Oklahoma City","1700 block of SW 15",3,1,0,0,2,N/A
1049217,"February 14, 2018",Florida,"Pompano Beach (Parkland)","5901 Pine Island Rd",17,17,0,0,1,N/A
1049024,"February 13, 2018",Louisiana,"New Orleans","5400 block of Andry St",3,2,0,0,2,N/A
1047761,"February 11, 2018",Michigan,Detroit,"19432 Lamont St",3,3,0,1,1,N/A
1046961,"February 10, 2018",Kentucky,Paintsville,"413 Mill St",0,4,0,1,0,N/A
1044234,"February 7, 2018",Florida,"Lake Worth (Lantana)","I-95 and W Lantana Rd",3,2,0,1,0,N/A
1043447,"February 5, 2018",Colorado,"Colorado Springs","4225 Galley Rd",4,1,0,1,0,N/A
1042280,"February 3, 2018",Ohio,"Cleveland (Garfield Heights)","11321 Broadway Ave",5,1,0,0,0,N/A
1040815,"January 31, 2018",Missouri,"Saint Louis","Goodfellow Blvd and Dr Martin Luther King Dr",4,0,0,0,0,N/A
1037529,"January 28, 2018",Pennsylvania,Melcroft,"1301 Indian Creek Valley Rd",0,4,0,1,0,N/A
1037515,"January 28, 2018",Indiana,Indianapolis,"1313 N Sherman Dr",2,2,1,0,1,N/A
1038429,"January 28, 2018",Pennsylvania,Reading,"123 S 3rd St",0,4,0,0,1,N/A
1037438,"January 27, 2018",Kentucky,"Bowling Green","645 Pearl Street",4,0,0,0,0,N/A
1037541,"January 27, 2018",California,"Los Angeles","243 East 119th St",5,0,0,0,0,N/A
1035803,"January 25, 2018","District of Columbia",Washington,"1600 block of Kenilworth Ave NE",4,0,0,0,0,N/A
1033262,"January 23, 2018",Kentucky,Benton,"416 High School Rd",14,2,0,0,1,N/A
1034205,"January 23, 2018",Pennsylvania,Philadelphia,"N 24th St and Ridge Ave",4,0,0,0,0,N/A
1032393,"January 21, 2018",Florida,Orlando,"3101 Willow Bend Blvd",4,0,0,0,2,N/A
1031851,"January 21, 2018",Illinois,Chicago,"3200 W Division St",4,0,0,0,0,N/A
1029095,"January 17, 2018","District of Columbia",Washington,"2000 block of 16th St SE",3,1,0,0,1,N/A
1042072,"January 15, 2018",Florida,Alachua,"14223 NW 156th Pl",5,0,0,0,2,N/A
1026804,"January 14, 2018",Alabama,Eutaw,"809 Mesopotamia St",4,1,0,0,0,N/A
1027013,"January 14, 2018",Alabama,Madison,"101 Westchester Dr",4,0,0,0,1,N/A
1025673,"January 12, 2018",Tennessee,Nashville,"2614 Jenkins Ct",2,3,0,0,1,N/A
1025272,"January 11, 2018",Missouri,"Saint Robert (St Robert)","St Robert Outer Road and Houston Road",2,2,0,0,1,N/A
1022067,"January 7, 2018",Alabama,"Union Springs",US-29,5,1,0,0,0,N/A
1022055,"January 7, 2018",Florida,Plantation,"5225 W Broward Blvd",4,0,0,0,0,N/A
1021788,"January 5, 2018",Mississippi,Hattiesburg,"6168 US 49",6,0,0,0,1,N/A
1020574,"January 4, 2018",Arkansas,Brinkley,"615 W 6th St",3,1,0,0,1,N/A
1018295,"January 1, 2018",Alabama,Huntsville,"2025 Sparkman Dr NW",3,1,0,0,0,N/A
