"Incident ID","Incident Date",State,"City Or County",Address,"# Victims Injured","# Victims Killed","# Subjects-Suspects Injured","# Subjects-Suspects Killed","# Subjects-Suspects Arrested",Operations
1499460,"September 8, 2019","South Carolina",Sumter,"1083 Broad St",2,2,0,0,3,N/A
1500098,"September 8, 2019",Louisiana,Alexandria,"2900 block of Cypress St",3,1,0,0,1,N/A
1499300,"September 7, 2019","North Carolina",Whiteville,"Brittany Ln",1,3,0,0,2,N/A
1497180,"September 4, 2019",Florida,Jacksonville,"400 W 62nd St",4,0,0,0,0,N/A
1497702,"September 4, 2019",Louisiana,Marrero,"3044 Sorbonne Dr",2,2,0,0,2,N/A
1494697,"September 2, 2019","North Carolina",Greensboro,"5528 W Market St",2,2,0,0,0,N/A
1495141,"September 2, 2019",Illinois,Chicago,"6200 block of S King Dr",4,0,0,0,0,N/A
1495192,"September 2, 2019",Alabama,Elkmont,"25019 Ridge Road",0,5,0,0,1,N/A
1494113,"September 1, 2019",Connecticut,Hartford,"80 Edgewood St",3,1,0,0,3,N/A
1494669,"September 1, 2019","North Carolina","Rocky Mount","521 Country Club Road",4,0,0,0,0,N/A
1494548,"September 1, 2019",Alabama,Valley,"502 Boulevard",7,0,0,0,1,N/A
1493374,"September 1, 2019",Ohio,Toledo,"3257 Stickney Ave",4,0,0,0,0,N/A
1492778,"August 31, 2019","North Carolina",Charlotte,"10035 Dabney Dr",3,1,0,0,0,N/A
1492377,"August 31, 2019","South Carolina","Moncks Corner","336 Maplewood Rd",4,0,0,0,0,N/A
1492441,"August 31, 2019",Texas,Odessa,"8250 TX 191",23,7,0,1,0,N/A
1492264,"August 31, 2019",Pennsylvania,Philadelphia,"4600 block of 4th St",2,2,0,0,0,N/A
1493429,"August 31, 2019",Maryland,Baltimore,"900 block of N Monroe St",4,0,0,0,0,N/A
1492297,"August 31, 2019",Maryland,Frederick,"600 block of N Market St",4,0,0,0,3,N/A
1493038,"August 31, 2019",Illinois,Chicago,"7100 block of S Paulina St",3,2,0,0,0,N/A
1491495,"August 30, 2019",Maryland,Baltimore,"1600 block of E 29th St",3,1,0,0,0,N/A
1492087,"August 30, 2019",Alabama,Mobile,"1621 Virginia St",9,0,0,0,1,N/A
1490466,"August 29, 2019",Maryland,Baltimore,"2500 block of E Monument St",3,1,0,0,0,N/A
1487729,"August 25, 2019","New Mexico",Hobbs,"1700 block of E Bond St",4,3,0,0,1,N/A
1487573,"August 25, 2019",Illinois,Chicago,"8200 block of S Maryland Ave",3,1,0,0,0,N/A
1487356,"August 24, 2019",Maryland,"Temple Hills (Camp Springs)","6200 block of Maxwell Dr",7,0,0,0,0,N/A
1487224,"August 24, 2019",Massachusetts,Lynn,"Warren Street",3,1,0,0,3,N/A
1486232,"August 23, 2019",Texas,Houston,"4900 block of Southwind St",2,2,0,1,1,N/A
1489373,"August 23, 2019",Georgia,Dublin,"200 Riverview Park Dr",4,0,0,0,1,N/A
1486675,"August 23, 2019",Missouri,"Saint Louis","1122 Union Blvd",3,1,0,0,0,N/A
1485340,"August 22, 2019","South Carolina",Columbia,"851 Bush River Rd",2,2,0,0,1,N/A
1485548,"August 22, 2019",California,"Los Angeles","300 block of West Fifth St",4,0,0,0,0,N/A
1484335,"August 20, 2019",Georgia,Atlanta,"111 James P Brawley Dr SW",4,0,0,0,2,N/A
1482199,"August 18, 2019",Missouri,"Kansas City","770 W 47th St",4,0,0,0,0,N/A
1481989,"August 17, 2019",Texas,Houston,"12500 block of Mylla St",6,0,0,0,0,N/A
1480326,"August 15, 2019",Alabama,Montgomery,"847 N University Dr",3,2,0,0,2,N/A
1479894,"August 15, 2019",Pennsylvania,Philadelphia,"1400 block of W Conlyn St",5,0,0,0,0,N/A
1478869,"August 14, 2019",Pennsylvania,Philadelphia,"3716 N 15th St",6,0,0,0,1,N/A
1479395,"August 13, 2019",Washington,Tacoma,"E 38th St and E Roosevelt Ave",3,2,0,0,0,N/A
1478480,"August 12, 2019",Mississippi,Greenwood,"200 Young St",4,0,0,0,1,N/A
1475924,"August 11, 2019",Illinois,Chicago,"3500 block of W Lake St",6,0,0,0,0,N/A
1475361,"August 10, 2019",Virginia,Richmond,"6346 Midlothian Turnpike",4,0,0,0,0,N/A
1476271,"August 10, 2019",California,"San Francisco","1100 Fillmore St",4,0,0,0,0,N/A
1475208,"August 9, 2019",Illinois,Chicago,"7300 block of S Artesian Ave",4,0,0,0,0,N/A
1472641,"August 7, 2019",Missouri,"Saint Louis","4900 block of Plover Ave",1,3,0,0,0,N/A
1469344,"August 5, 2019","New York",Brooklyn,"216 Buffalo Ave",4,0,0,0,0,N/A
1527721,"August 4, 2019",Louisiana,"Lake Charles","110 Pryce St",4,0,0,0,5,N/A
1468190,"August 4, 2019",Illinois,Chicago,"1800 S Kildare Ave",7,1,0,0,0,N/A
1468799,"August 4, 2019",Tennessee,Memphis,"443 E Shelby Dr",3,1,0,0,0,N/A
1468091,"August 4, 2019",Illinois,Chicago,"2900 block of W Roosevelt Rd",7,0,0,0,0,N/A
1467828,"August 4, 2019",Ohio,Dayton,"419 E 5th St",17,9,0,1,0,N/A
1466705,"August 3, 2019",Texas,"El Paso","7101 Gateway Blvd",23,23,0,0,1,N/A
1467157,"August 2, 2019",Virginia,Suffolk,"200 block of N Broad St",3,1,0,1,0,N/A
1462317,"July 30, 2019",Ohio,Columbus,"1280 E Long St",5,0,0,0,0,N/A
1460630,"July 28, 2019",Pennsylvania,Philadelphia,"2600 block of Carroll St",5,1,0,0,0,N/A
1460448,"July 28, 2019",California,Gilroy,"7050 Miller Ave",17,3,0,1,0,N/A
1461352,"July 28, 2019",Wisconsin,"Chippewa Falls","16964 54th Ave",2,4,0,1,0,N/A
1459941,"July 28, 2019","District of Columbia",Washington,"637 T St NW",4,0,0,0,1,N/A
1460726,"July 28, 2019",Illinois,Chicago,"3938 W Roosevelt Rd",4,0,0,0,0,N/A
1459389,"July 27, 2019",Kansas,Wichita,"505 N Rock Rd",3,1,0,0,1,N/A
1459718,"July 27, 2019","New York",Brooklyn,"1555 Linden Blvd",11,1,0,0,1,N/A
1459201,"July 26, 2019",Washington,Kennewick,"E 10th Ave",3,1,0,0,0,N/A
1457165,"July 25, 2019",California,"Canoga Park","21901 Roscoe Boulevard",2,4,0,0,1,N/A
1453327,"July 21, 2019",Illinois,Chicago,"3900 block of Roosevelt Rd",4,0,0,0,0,N/A
1453884,"July 21, 2019","District of Columbia",Washington,"2300 block of 15th St NE",4,0,0,0,0,N/A
1453350,"July 20, 2019",Maryland,Baltimore,"2800 block of Boarman Ave",2,1,1,0,1,N/A
1452654,"July 20, 2019",Pennsylvania,Clairton,"501 Waddell Ave",4,0,0,0,0,N/A
1452617,"July 20, 2019",Illinois,Chicago,"2401 N Lake Shore Dr",7,0,0,0,0,N/A
1450767,"July 18, 2019",Illinois,Chicago,"3427 W Fulton Blvd",3,1,0,0,0,N/A
1450124,"July 17, 2019",Texas,Lubbock,"N Elder Ave and E Colgate St",3,1,0,0,3,N/A
1449602,"July 16, 2019",Texas,"San Antonio","6989 San Pedro Ave",4,0,0,0,1,N/A
1448578,"July 15, 2019",Georgia,Atlanta,"1572 Hardee St NE",4,0,0,0,0,N/A
1447456,"July 14, 2019",Illinois,Chicago,"4600 block of W Erie St",4,0,0,0,0,N/A
1446611,"July 13, 2019",Illinois,Chicago,"7900 block of S Loomis Blvd",4,1,0,0,0,N/A
1447057,"July 13, 2019",Pennsylvania,Philadelphia,"5433 Lansdowne Ave",7,0,0,0,0,N/A
1445066,"July 11, 2019",Texas,Houston,"5901 Royal Palms St",4,0,0,0,0,N/A
1441967,"July 8, 2019","District of Columbia",Washington,"3900 Martin Luther King Jr Ave SW",2,2,0,0,0,N/A
1441565,"July 7, 2019",Michigan,Flint,"Clio Rd and Myrtle St",6,0,0,0,0,N/A
1441613,"July 7, 2019",Missouri,"Saint Louis","N Tucker Blvd and Convention Plaza",5,0,0,0,0,N/A
1441396,"July 7, 2019",Illinois,Chicago,"5600 block of S Paulina St",4,0,0,0,0,N/A
1441296,"July 7, 2019",Illinois,Chicago,"600 block of W 61st Pl",4,0,0,0,0,N/A
1441317,"July 7, 2019","New Mexico",Albuquerque,"211 Gold Ave SW",4,0,0,0,0,N/A
1441427,"July 6, 2019",California,"San Jose","3036 Quinto Way",4,0,0,0,0,N/A
1441721,"July 6, 2019",Missouri,"Saint Louis","1921 Chambers Rd",0,5,0,0,1,N/A
1440510,"July 5, 2019",Massachusetts,Boston,"Maple St",6,0,0,0,0,N/A
1440879,"July 5, 2019",Nevada,Reno,"600 block of Spokane St",3,1,2,0,3,N/A
1439593,"July 5, 2019",Illinois,Chicago,"1600 block of E 67th St",5,0,0,0,0,N/A
1440257,"July 5, 2019","New York",Brooklyn,"Elton St and Belmont Ave",4,0,0,0,0,N/A
1440765,"July 4, 2019",Illinois,Rockford,"1100 block of Preston St",4,0,0,0,0,N/A
1439737,"July 4, 2019",California,"Los Angeles","1900 block of Adair St",4,0,0,0,0,N/A
1438971,"July 4, 2019",Illinois,Chicago,"800 block of N Homan Ave",3,1,0,0,1,N/A
1439765,"July 4, 2019",California,Fresno,"4700 block of E Hamilton Ave",3,1,0,0,0,N/A
1439042,"July 3, 2019",Texas,Katy,"5507 Everhart Manor Ln",3,1,0,1,0,N/A
1438602,"July 2, 2019",Missouri,"Saint Louis (Wellston)","6250 Page Ave",4,0,0,0,0,N/A
1437094,"July 1, 2019",Maryland,Baltimore,"1200 block of N Luzerne Ave",4,0,0,0,0,N/A
1435804,"June 30, 2019",California,Oakland,"3000 block of Brookdale Ave",4,0,0,0,0,N/A
1436545,"June 30, 2019",California,Yucaipa,"12700 block of California St",5,0,0,0,0,N/A
1436254,"June 30, 2019",Texas,Dallas,"3535 Munger Ave",2,2,0,0,0,N/A
1435578,"June 30, 2019","New York","Bay Shore","Farragut Ave",6,0,0,0,0,N/A
1435041,"June 29, 2019",Connecticut,Hartford,"Judson St and Martin St",4,0,0,0,0,N/A
1435297,"June 29, 2019",Louisiana,Gray,"2700 block of W Park Ave",4,0,0,0,0,N/A
1434931,"June 29, 2019",Illinois,Chicago,"2400 block of W Jackson Blvd",5,0,0,0,0,N/A
1435028,"June 29, 2019",Louisiana,"Baton Rouge","7132 Florida Blvd",7,0,0,0,1,N/A
1434882,"June 28, 2019","New Jersey",Paterson,"50 block of Jefferson St",4,0,0,0,0,N/A
1434602,"June 28, 2019",Connecticut,Hamden,"937 Choate Ave",5,0,0,0,0,N/A
1434971,"June 28, 2019",Georgia,Atlanta,"Ira St and Bass St SW",7,0,0,0,0,N/A
1434893,"June 28, 2019","New Jersey","Jersey City","167 Armstrong Ave",4,0,0,0,0,N/A
1435217,"June 28, 2019",Minnesota,"Saint Paul","909 Desoto St",5,0,0,0,0,N/A
1432989,"June 27, 2019",Georgia,Atlanta,"600 block of Parkway Dr",7,0,0,0,0,N/A
1433857,"June 26, 2019",Wisconsin,Milwaukee,"2800 block of N 34th St",4,0,0,0,0,N/A
1432930,"June 26, 2019",Ohio,Akron,"900 block of Rowe St",3,1,0,0,5,N/A
1429475,"June 23, 2019",California,"La Jolla","7500 block of Draper Ave",3,1,0,0,2,N/A
1429810,"June 23, 2019",California,"San Jose","568 Habbitts Court",0,4,0,1,0,N/A
1429047,"June 23, 2019",Indiana,"South Bend","1150 E Mishawaka Ave",10,1,0,0,1,N/A
1429480,"June 23, 2019",Ohio,Columbus,"1767 Genessee Ave",5,0,0,0,0,N/A
1429338,"June 23, 2019","South Carolina",Abbeville,"1108 Cambridge St",1,3,0,0,1,N/A
1429399,"June 22, 2019",Virginia,Hampton,"1st St and E Pembroke Ave",4,0,0,0,1,N/A
1429022,"June 22, 2019",Pennsylvania,Philadelphia,"2400 block of Moore St",4,0,0,0,0,N/A
1428595,"June 22, 2019",Maryland,Baltimore,"800 block of N Port St",4,1,0,0,0,N/A
1428788,"June 21, 2019",Michigan,Saginaw,"1506 N Charles St",3,1,0,0,0,N/A
1427483,"June 21, 2019",Illinois,Chicago,"6300 block of S King Dr",4,0,0,0,0,N/A
1428047,"June 21, 2019",California,"Santa Maria","519  West Taylor St",0,4,0,1,0,N/A
1428229,"June 21, 2019",California,Richmond,"700 block of 14th St",5,0,0,0,0,N/A
1426537,"June 20, 2019",Pennsylvania,Allentown,"343 Hamilton St",10,0,0,0,2,N/A
1425193,"June 18, 2019","New Jersey",Newark,"700 block of Dr Martin Luther King Jr Blvd",4,1,0,0,0,N/A
1425161,"June 17, 2019",Texas,"San Antonio","E Market St and Tower of the Americas Way",4,0,0,0,0,N/A
1424957,"June 17, 2019",Tennessee,Memphis,"2872 Coach Dr",5,0,0,0,0,N/A
1423697,"June 16, 2019",Pennsylvania,Philadelphia,"6900 block of Reedbird Pl",5,1,0,0,0,N/A
1423330,"June 16, 2019",Kentucky,Louisville,"Dixie Highway and Ormsby Ave",6,1,0,0,0,N/A
1423435,"June 16, 2019",Iowa,"Des Moines","1200 block of Sampson St",6,0,0,0,0,N/A
1422981,"June 15, 2019",Louisiana,Shreveport,"2500 block of Hollywood Ave",4,0,0,0,0,N/A
1420933,"June 12, 2019","North Carolina",Charlotte,"305 N Graham St",3,1,0,0,2,N/A
1419305,"June 11, 2019",Colorado,Aurora,"12500 block of E Kansas Pl",4,0,0,0,0,N/A
1420432,"June 11, 2019",Georgia,Savannah,"6900 Block of Damascus Rd",2,2,0,0,1,N/A
1418533,"June 9, 2019",Ohio,Cleveland,"17218 Tarkington Ave",3,1,0,0,0,N/A
1418548,"June 9, 2019","New York",Buffalo,"2081 Niagara St",4,0,0,0,0,N/A
1418457,"June 9, 2019",Tennessee,Henning,"265 N Main St",3,1,0,0,0,N/A
1418180,"June 8, 2019",Washington,"White Swan","5151 Medicine Valley Rd",2,5,0,0,2,N/A
1417570,"June 8, 2019",Illinois,Chicago,"3500 block of W North Ave",4,0,0,0,0,N/A
1417716,"June 7, 2019",Texas,Austin,"8220 TX-71",5,0,0,0,1,N/A
1416374,"June 6, 2019",Illinois,Chicago,"2500 block of N Lake Shore Dr",3,1,0,0,0,N/A
1415399,"June 5, 2019",California,"Santa Rosa","828 W 9th Street",4,0,0,0,3,N/A
1412419,"June 1, 2019","South Carolina",Allendale,"473 Main St S",5,0,0,0,0,N/A
1411598,"June 1, 2019",Illinois,Chicago,"300 block of East Chicago Ave",4,0,0,0,0,N/A
1411408,"June 1, 2019",Virginia,Portsmouth,"1100 block of Mt Vernon Ave",3,1,0,0,1,N/A
1412243,"June 1, 2019",Illinois,Chicago,"5600 block of West Madison St",4,0,0,0,0,N/A
1411963,"June 1, 2019",Georgia,Atlanta,"12 Broad Street",4,0,1,0,0,N/A
1412430,"June 1, 2019",Georgia,Macon,"Suzanne Dr and Robinson Dr",4,2,0,0,2,N/A
1410442,"May 31, 2019",Virginia,"Virginia Beach","2405 Courthouse Drive",4,12,0,1,0,N/A
1411661,"May 31, 2019",California,"West Covina","306 N Hollow Ave",3,1,0,0,1,N/A
1410329,"May 30, 2019",Illinois,Robbins,"14000 block of Grace Ave",5,0,0,0,0,N/A
1408289,"May 29, 2019",Texas,Cleveland,"26311 TX-321",2,2,0,1,0,N/A
